customer_id,signup_date,plan,mrr,churn_date,is_active
25490,2021-05-01,Basic,9.99,2021-05-01,False
25491,2021-05-01,Basic,9.99,2021-12-01,False
25492,2022-05-01,Pro,39.99,,True
25493,2021-12-01,Basic,9.99,2024-10-01,False
25494,2021-03-01,Basic,9.99,2022-10-01,False
25495,2021-09-01,Basic,9.99,,True
25496,2021-06-01,Basic,9.99,2022-02-01,False
25497,2021-08-01,Plus,19.99,2022-11-01,False
25498,2021-04-01,Basic,9.99,2021-04-01,False
25499,2023-03-01,Basic,9.99,2023-09-01,False
25500,2022-01-01,Plus,19.99,2022-01-01,False
25501,2021-08-01,Plus,19.99,2023-01-01,False
25502,2021-05-01,Pro,39.99,,True
25503,2021-08-01,Plus,19.99,2022-07-01,False
25504,2021-11-01,Plus,19.99,2022-03-01,False
25505,2021-08-01,Basic,9.99,2022-11-01,False
25506,2021-10-01,Basic,9.99,2022-08-01,False
25507,2021-04-01,Plus,19.99,2021-10-01,False
25508,2021-03-01,Basic,9.99,2022-03-01,False
25509,2021-11-01,Pro,39.99,,True
25510,2022-01-01,Basic,9.99,2023-11-01,False
25511,2021-06-01,Basic,9.99,2024-01-01,False
25512,2021-05-01,Basic,9.99,2021-12-01,False
25513,2021-03-01,Plus,19.99,,True
25514,2023-02-01,Basic,9.99,2023-12-01,False
25515,2022-11-01,Plus,19.99,2023-08-01,False
25516,2022-07-01,Plus,19.99,,True
25517,2022-01-01,Pro,39.99,,True
25518,2021-02-01,Basic,9.99,2021-06-01,False
25519,2021-08-01,Basic,9.99,2022-01-01,False
25520,2021-04-01,Plus,19.99,2022-11-01,False
25521,2021-07-01,Basic,9.99,,True
25522,2021-11-01,Basic,9.99,2022-05-01,False
25523,2022-08-01,Plus,19.99,2023-09-01,False
25524,2021-09-01,Pro,39.99,2025-09-01,False
25525,2021-09-01,Basic,9.99,2022-05-01,False
25526,2021-06-01,Plus,19.99,2022-01-01,False
25527,2021-07-01,Basic,9.99,2021-07-01,False
25528,2021-04-01,Basic,9.99,,True
25529,2021-02-01,Pro,39.99,2022-10-01,False
25530,2021-02-01,Basic,9.99,2021-03-01,False
25531,2021-11-01,Plus,19.99,2025-03-01,False
25532,2021-06-01,Plus,19.99,2025-08-01,False
25533,2021-02-01,Plus,19.99,,True
25534,2022-06-01,Pro,39.99,2024-03-01,False
25535,2023-03-01,Plus,19.99,2024-07-01,False
25536,2022-05-01,Basic,9.99,,True
25537,2021-05-01,Basic,9.99,2022-03-01,False
25538,2021-04-01,Plus,19.99,2021-08-01,False
25539,2023-08-01,Basic,9.99,2025-09-01,False
25540,2021-09-01,Pro,39.99,,True
25541,2021-02-01,Basic,9.99,2022-12-01,False
25542,2023-03-01,Basic,9.99,,True
25543,2023-09-01,Plus,19.99,2024-05-01,False
25544,2022-12-01,Basic,9.99,2025-04-01,False
25545,2021-05-01,Basic,9.99,2023-07-01,False
25546,2023-05-01,Plus,19.99,2023-07-01,False
25547,2023-01-01,Basic,9.99,,True
25548,2021-05-01,Plus,19.99,,True
25549,2021-04-01,Basic,9.99,2022-05-01,False
25550,2022-02-01,Plus,19.99,2022-03-01,False
25551,2021-10-01,Basic,9.99,2022-02-01,False
25552,2022-11-01,Plus,19.99,,True
25553,2022-03-01,Plus,19.99,2023-11-01,False
25554,2021-09-01,Basic,9.99,2022-12-01,False
25555,2021-06-01,Plus,19.99,2022-02-01,False
25556,2022-07-01,Basic,9.99,2023-08-01,False
25557,2021-04-01,Plus,19.99,2021-06-01,False
25558,2021-05-01,Basic,9.99,2022-02-01,False
25559,2021-05-01,Plus,19.99,2025-05-01,False
25560,2021-05-01,Basic,9.99,2022-02-01,False
25561,2021-09-01,Plus,19.99,2024-02-01,False
25562,2021-03-01,Basic,9.99,2022-04-01,False
25563,2021-09-01,Basic,9.99,2022-05-01,False
25564,2021-02-01,Basic,9.99,2021-02-01,False
25565,2021-03-01,Basic,9.99,2024-07-01,False
25566,2021-02-01,Pro,39.99,2021-02-01,False
25567,2021-09-01,Basic,9.99,2022-01-01,False
25568,2022-08-01,Basic,9.99,2023-07-01,False
25569,2021-07-01,Pro,39.99,2024-06-01,False
25570,2022-08-01,Plus,19.99,,True
25571,2021-05-01,Basic,9.99,2026-04-01,False
25572,2021-03-01,Pro,39.99,,True
25573,2024-02-01,Plus,19.99,,True
25574,2021-02-01,Plus,19.99,,True
25575,2021-09-01,Basic,9.99,,True
25576,2021-07-01,Plus,19.99,2021-08-01,False
25577,2021-04-01,Plus,19.99,2021-04-01,False
25578,2022-06-01,Pro,39.99,2024-02-01,False
25579,2021-04-01,Plus,19.99,,True
25580,2021-02-01,Plus,19.99,2024-09-01,False
25581,2021-07-01,Basic,9.99,2022-06-01,False
25582,2022-10-01,Basic,9.99,2023-02-01,False
25583,2024-01-01,Basic,9.99,2025-06-01,False
25584,2022-02-01,Basic,9.99,2022-05-01,False
25585,2023-02-01,Basic,9.99,2023-04-01,False
25586,2021-05-01,Basic,9.99,2025-04-01,False
25587,2026-02-01,Basic,9.99,,True
25588,2023-05-01,Basic,9.99,2023-10-01,False
25589,2021-11-01,Pro,39.99,,True
25590,2024-07-01,Basic,9.99,2024-09-01,False
25591,2021-05-01,Basic,9.99,2021-09-01,False
25592,2021-05-01,Plus,19.99,2021-06-01,False
25593,2021-09-01,Basic,9.99,2021-11-01,False
25594,2021-10-01,Plus,19.99,2022-02-01,False
25595,2021-09-01,Basic,9.99,,True
25596,2021-02-01,Basic,9.99,2024-03-01,False
25597,2021-11-01,Basic,9.99,2023-12-01,False
25598,2022-01-01,Basic,9.99,2023-04-01,False
25599,2023-06-01,Basic,9.99,,True
25600,2021-04-01,Basic,9.99,2025-09-01,False
25601,2021-08-01,Basic,9.99,2022-03-01,False
25602,2024-07-01,Basic,9.99,2024-08-01,False
25603,2021-02-01,Pro,39.99,,True
25604,2021-08-01,Basic,9.99,2021-11-01,False
25605,2021-05-01,Plus,19.99,,True
25606,2021-04-01,Basic,9.99,2022-02-01,False
25607,2022-09-01,Basic,9.99,2024-03-01,False
25608,2022-10-01,Pro,39.99,,True
25609,2021-06-01,Plus,19.99,2024-02-01,False
25610,2021-03-01,Plus,19.99,2025-12-01,False
25611,2022-06-01,Plus,19.99,2022-10-01,False
25612,2021-07-01,Pro,39.99,2024-05-01,False
25613,2022-06-01,Pro,39.99,,True
25614,2021-04-01,Plus,19.99,2022-07-01,False
25615,2021-02-01,Plus,19.99,2022-01-01,False
25616,2021-03-01,Plus,19.99,2021-04-01,False
25617,2021-03-01,Basic,9.99,,True
25618,2021-07-01,Basic,9.99,2022-08-01,False
25619,2022-08-01,Pro,39.99,,True
25620,2023-04-01,Basic,9.99,,True
25621,2022-05-01,Basic,9.99,,True
25622,2025-01-01,Plus,19.99,2025-03-01,False
25623,2021-09-01,Basic,9.99,2026-03-01,False
25624,2022-09-01,Basic,9.99,2024-01-01,False
25625,2023-10-01,Basic,9.99,,True
25626,2023-06-01,Plus,19.99,,True
25627,2021-06-01,Plus,19.99,2025-10-01,False
25628,2022-04-01,Basic,9.99,2025-03-01,False
25629,2024-02-01,Pro,39.99,,True
25630,2021-02-01,Plus,19.99,2021-09-01,False
25631,2021-06-01,Pro,39.99,2026-04-01,False
25632,2021-09-01,Plus,19.99,2024-04-01,False
25633,2021-07-01,Basic,9.99,2021-07-01,False
25634,2022-09-01,Pro,39.99,,True
25635,2022-08-01,Plus,19.99,,True
25636,2021-10-01,Basic,9.99,,True
25637,2021-11-01,Plus,19.99,,True
25638,2021-07-01,Basic,9.99,2023-11-01,False
25639,2022-06-01,Plus,19.99,2022-10-01,False
25640,2023-04-01,Plus,19.99,,True
25641,2021-08-01,Plus,19.99,2021-10-01,False
25642,2022-09-01,Basic,9.99,,True
25643,2021-02-01,Pro,39.99,,True
25644,2021-02-01,Plus,19.99,2024-06-01,False
25645,2021-04-01,Pro,39.99,2021-10-01,False
25646,2021-11-01,Basic,9.99,2025-06-01,False
25647,2022-07-01,Plus,19.99,2022-10-01,False
25648,2021-10-01,Plus,19.99,2022-08-01,False
25649,2021-08-01,Plus,19.99,2022-07-01,False
25650,2021-09-01,Pro,39.99,2024-06-01,False
25651,2022-08-01,Plus,19.99,2023-03-01,False
25652,2022-01-01,Basic,9.99,2022-10-01,False
25653,2021-05-01,Basic,9.99,2021-11-01,False
25654,2021-08-01,Pro,39.99,,True
25655,2021-02-01,Pro,39.99,,True
25656,2021-05-01,Plus,19.99,2021-10-01,False
25657,2022-04-01,Basic,9.99,2024-01-01,False
25658,2022-05-01,Plus,19.99,2022-11-01,False
25659,2022-08-01,Plus,19.99,2024-04-01,False
25660,2021-02-01,Basic,9.99,2024-09-01,False
25661,2021-03-01,Basic,9.99,2021-06-01,False
25662,2021-10-01,Plus,19.99,,True
25663,2021-04-01,Pro,39.99,,True
25664,2021-02-01,Basic,9.99,2022-02-01,False
25665,2024-03-01,Pro,39.99,,True
25666,2022-04-01,Plus,19.99,,True
25667,2021-02-01,Plus,19.99,2021-08-01,False
25668,2021-06-01,Pro,39.99,2025-06-01,False
25669,2022-03-01,Basic,9.99,2025-05-01,False
25670,2021-05-01,Plus,19.99,2023-05-01,False
25671,2021-05-01,Basic,9.99,2021-08-01,False
25672,2021-07-01,Plus,19.99,,True
25673,2022-11-01,Basic,9.99,2024-04-01,False
25674,2021-05-01,Basic,9.99,2022-03-01,False
25675,2021-07-01,Plus,19.99,,True
25676,2021-02-01,Plus,19.99,2021-12-01,False
25677,2022-03-01,Plus,19.99,2024-11-01,False
25678,2024-12-01,Basic,9.99,2025-11-01,False
25679,2021-02-01,Plus,19.99,2021-09-01,False
25680,2021-07-01,Basic,9.99,,True
25681,2021-07-01,Plus,19.99,2022-04-01,False
25682,2025-12-01,Basic,9.99,,True
25683,2022-03-01,Plus,19.99,2022-07-01,False
25684,2021-07-01,Plus,19.99,,True
25685,2021-07-01,Basic,9.99,2023-07-01,False
25686,2021-02-01,Basic,9.99,2025-07-01,False
25687,2021-04-01,Plus,19.99,2021-07-01,False
25688,2022-01-01,Plus,19.99,2022-03-01,False
25689,2021-10-01,Plus,19.99,2021-11-01,False
25690,2022-11-01,Basic,9.99,2023-09-01,False
25691,2022-04-01,Pro,39.99,2022-04-01,False
25692,2021-08-01,Pro,39.99,2021-11-01,False
25693,2021-08-01,Plus,19.99,,True
25694,2021-08-01,Basic,9.99,2021-08-01,False
25695,2021-04-01,Pro,39.99,2026-06-01,False
25696,2022-03-01,Basic,9.99,2023-01-01,False
25697,2021-03-01,Basic,9.99,2022-11-01,False
25698,2021-03-01,Basic,9.99,2023-06-01,False
25699,2022-07-01,Basic,9.99,2022-08-01,False
25700,2022-01-01,Basic,9.99,2022-05-01,False
25701,2022-06-01,Basic,9.99,2022-11-01,False
25702,2021-08-01,Basic,9.99,2022-10-01,False
25703,2021-05-01,Plus,19.99,2022-02-01,False
25704,2023-06-01,Plus,19.99,2024-10-01,False
25705,2022-01-01,Plus,19.99,,True
25706,2021-06-01,Plus,19.99,2025-06-01,False
25707,2021-06-01,Plus,19.99,2021-10-01,False
25708,2021-06-01,Basic,9.99,2022-11-01,False
25709,2022-05-01,Basic,9.99,2023-01-01,False
25710,2022-08-01,Pro,39.99,2024-03-01,False
25711,2022-02-01,Plus,19.99,,True
25712,2021-02-01,Plus,19.99,2022-06-01,False
25713,2021-02-01,Plus,19.99,2021-07-01,False
25714,2024-05-01,Basic,9.99,2025-10-01,False
25715,2021-06-01,Basic,9.99,2022-03-01,False
25716,2021-05-01,Basic,9.99,,True
25717,2023-02-01,Plus,19.99,2023-11-01,False
25718,2021-09-01,Basic,9.99,2022-04-01,False
25719,2021-06-01,Plus,19.99,,True
25720,2022-02-01,Plus,19.99,2022-03-01,False
25721,2021-10-01,Pro,39.99,2022-06-01,False
25722,2025-02-01,Basic,9.99,2025-03-01,False
25723,2021-07-01,Basic,9.99,2023-02-01,False
25724,2021-10-01,Basic,9.99,2022-04-01,False
25725,2021-07-01,Basic,9.99,2023-02-01,False
25726,2024-09-01,Basic,9.99,2025-05-01,False
25727,2025-12-01,Basic,9.99,,True
25728,2021-04-01,Basic,9.99,2025-09-01,False
25729,2022-03-01,Plus,19.99,2024-08-01,False
25730,2021-06-01,Plus,19.99,2021-12-01,False
25731,2021-04-01,Plus,19.99,2023-01-01,False
25732,2021-09-01,Plus,19.99,2026-01-01,False
25733,2024-01-01,Basic,9.99,2025-02-01,False
25734,2021-04-01,Plus,19.99,2022-09-01,False
25735,2022-02-01,Plus,19.99,,True
25736,2023-05-01,Basic,9.99,,True
25737,2021-10-01,Plus,19.99,2025-08-01,False
25738,2021-10-01,Pro,39.99,2022-08-01,False
25739,2021-06-01,Plus,19.99,2021-07-01,False
25740,2021-10-01,Basic,9.99,2025-07-01,False
25741,2022-05-01,Pro,39.99,,True
25742,2023-07-01,Plus,19.99,2023-08-01,False
25743,2022-05-01,Basic,9.99,,True
25744,2021-03-01,Basic,9.99,,True
25745,2021-10-01,Plus,19.99,,True
25746,2022-09-01,Plus,19.99,,True
25747,2023-07-01,Basic,9.99,,True
25748,2021-08-01,Basic,9.99,2023-01-01,False
25749,2021-09-01,Plus,19.99,2022-04-01,False
25750,2022-03-01,Basic,9.99,2025-06-01,False
25751,2022-08-01,Basic,9.99,2023-03-01,False
25752,2021-06-01,Plus,19.99,,True
25753,2022-04-01,Basic,9.99,2022-04-01,False
25754,2022-03-01,Pro,39.99,,True
25755,2023-04-01,Basic,9.99,2025-03-01,False
25756,2021-09-01,Basic,9.99,2022-08-01,False
25757,2021-02-01,Plus,19.99,,True
25758,2021-07-01,Plus,19.99,,True
25759,2021-02-01,Plus,19.99,2023-06-01,False
25760,2021-05-01,Basic,9.99,,True
25761,2021-09-01,Plus,19.99,2024-11-01,False
25762,2021-07-01,Pro,39.99,2021-08-01,False
25763,2021-02-01,Basic,9.99,2021-05-01,False
25764,2021-07-01,Basic,9.99,2022-07-01,False
25765,2023-06-01,Basic,9.99,2025-04-01,False
25766,2021-03-01,Basic,9.99,,True
25767,2021-07-01,Plus,19.99,2022-05-01,False
25768,2023-04-01,Pro,39.99,,True
25769,2021-10-01,Plus,19.99,2025-02-01,False
25770,2023-03-01,Pro,39.99,,True
25771,2021-05-01,Pro,39.99,2022-02-01,False
25772,2021-02-01,Basic,9.99,2021-06-01,False
25773,2022-10-01,Pro,39.99,,True
25774,2022-02-01,Plus,19.99,2022-10-01,False
25775,2021-05-01,Basic,9.99,2021-05-01,False
25776,2022-02-01,Basic,9.99,2022-07-01,False
25777,2021-02-01,Basic,9.99,2023-07-01,False
25778,2022-04-01,Plus,19.99,,True
25779,2021-05-01,Basic,9.99,,True
25780,2021-03-01,Basic,9.99,,True
25781,2024-10-01,Plus,19.99,2026-04-01,False
25782,2022-03-01,Plus,19.99,2026-02-01,False
25783,2021-06-01,Basic,9.99,2021-12-01,False
25784,2022-10-01,Basic,9.99,2023-08-01,False
25785,2021-12-01,Plus,19.99,2022-02-01,False
25786,2022-03-01,Basic,9.99,2022-05-01,False
25787,2021-03-01,Pro,39.99,2022-10-01,False
25788,2022-03-01,Basic,9.99,2022-05-01,False
25789,2021-06-01,Plus,19.99,,True
25790,2021-06-01,Basic,9.99,2021-07-01,False
25791,2021-02-01,Plus,19.99,2021-08-01,False
25792,2021-12-01,Plus,19.99,2023-11-01,False
25793,2022-01-01,Plus,19.99,2022-04-01,False
25794,2021-02-01,Basic,9.99,2022-01-01,False
25795,2021-03-01,Basic,9.99,2021-04-01,False
25796,2021-08-01,Pro,39.99,2021-11-01,False
25797,2021-12-01,Plus,19.99,,True
25798,2022-01-01,Basic,9.99,2023-10-01,False
25799,2021-06-01,Plus,19.99,2023-12-01,False
25800,2021-03-01,Plus,19.99,2025-05-01,False
25801,2023-12-01,Basic,9.99,2024-05-01,False
25802,2021-06-01,Basic,9.99,,True
25803,2021-10-01,Plus,19.99,2023-05-01,False
25804,2021-08-01,Basic,9.99,2023-06-01,False
25805,2021-04-01,Pro,39.99,,True
25806,2021-07-01,Basic,9.99,2021-08-01,False
25807,2022-01-01,Plus,19.99,2026-02-01,False
25808,2021-08-01,Pro,39.99,2022-04-01,False
25809,2021-04-01,Basic,9.99,,True
25810,2021-03-01,Basic,9.99,2021-10-01,False
25811,2022-05-01,Basic,9.99,2022-06-01,False
25812,2021-07-01,Plus,19.99,,True
25813,2022-01-01,Plus,19.99,2024-07-01,False
25814,2021-06-01,Basic,9.99,2022-08-01,False
25815,2022-10-01,Basic,9.99,2024-03-01,False
25816,2022-09-01,Basic,9.99,2023-03-01,False
25817,2021-09-01,Basic,9.99,2021-10-01,False
25818,2023-08-01,Plus,19.99,2024-02-01,False
25819,2021-03-01,Plus,19.99,2021-12-01,False
25820,2021-04-01,Basic,9.99,2021-06-01,False
25821,2026-05-01,Pro,39.99,,True
25822,2021-07-01,Basic,9.99,2023-04-01,False
25823,2022-04-01,Basic,9.99,2024-05-01,False
25824,2022-02-01,Plus,19.99,,True
25825,2021-02-01,Basic,9.99,2022-10-01,False
25826,2021-03-01,Basic,9.99,2022-05-01,False
25827,2021-04-01,Plus,19.99,,True
25828,2022-05-01,Basic,9.99,2023-10-01,False
25829,2021-09-01,Basic,9.99,2023-10-01,False
25830,2021-08-01,Basic,9.99,,True
25831,2021-02-01,Basic,9.99,2023-12-01,False
25832,2021-11-01,Pro,39.99,2023-08-01,False
25833,2021-10-01,Plus,19.99,2022-02-01,False
25834,2021-04-01,Plus,19.99,2025-10-01,False
25835,2021-10-01,Basic,9.99,,True
25836,2021-08-01,Basic,9.99,2023-08-01,False
25837,2022-04-01,Basic,9.99,2023-12-01,False
25838,2021-07-01,Plus,19.99,2024-12-01,False
25839,2021-12-01,Basic,9.99,2022-12-01,False
25840,2021-03-01,Plus,19.99,2025-01-01,False
25841,2021-09-01,Basic,9.99,,True
25842,2021-10-01,Pro,39.99,,True
25843,2021-04-01,Plus,19.99,2022-12-01,False
25844,2021-09-01,Basic,9.99,2022-08-01,False
25845,2021-02-01,Basic,9.99,,True
25846,2021-04-01,Plus,19.99,2022-12-01,False
25847,2021-08-01,Pro,39.99,2022-11-01,False
25848,2022-03-01,Plus,19.99,,True
25849,2022-03-01,Pro,39.99,,True
25850,2021-02-01,Pro,39.99,2022-01-01,False
25851,2022-04-01,Plus,19.99,2024-11-01,False
25852,2022-01-01,Basic,9.99,2022-07-01,False
25853,2022-03-01,Plus,19.99,2024-08-01,False
25854,2021-08-01,Plus,19.99,2024-12-01,False
25855,2022-04-01,Pro,39.99,2025-10-01,False
25856,2022-03-01,Basic,9.99,2023-12-01,False
25857,2021-11-01,Pro,39.99,,True
25858,2022-02-01,Basic,9.99,,True
25859,2021-08-01,Pro,39.99,,True
25860,2023-05-01,Plus,19.99,2024-01-01,False
25861,2022-03-01,Plus,19.99,2022-10-01,False
25862,2023-05-01,Pro,39.99,,True
25863,2023-08-01,Basic,9.99,2023-10-01,False
25864,2022-09-01,Basic,9.99,2022-10-01,False
25865,2022-07-01,Basic,9.99,2022-08-01,False
25866,2022-04-01,Basic,9.99,,True
25867,2021-06-01,Pro,39.99,2022-12-01,False
25868,2021-12-01,Basic,9.99,2026-02-01,False
25869,2021-11-01,Pro,39.99,2025-07-01,False
25870,2021-06-01,Basic,9.99,,True
25871,2023-08-01,Plus,19.99,2026-05-01,False
25872,2021-02-01,Basic,9.99,2022-12-01,False
25873,2023-06-01,Plus,19.99,2024-12-01,False
25874,2021-08-01,Plus,19.99,,True
25875,2023-03-01,Plus,19.99,2024-03-01,False
25876,2021-09-01,Plus,19.99,2025-12-01,False
25877,2021-12-01,Plus,19.99,2025-05-01,False
25878,2022-01-01,Basic,9.99,2025-06-01,False
25879,2021-04-01,Basic,9.99,2024-09-01,False
25880,2021-12-01,Plus,19.99,2022-02-01,False
25881,2021-04-01,Basic,9.99,2025-04-01,False
25882,2021-02-01,Pro,39.99,,True
25883,2021-04-01,Basic,9.99,2022-05-01,False
25884,2021-02-01,Plus,19.99,2021-05-01,False
25885,2021-02-01,Plus,19.99,2025-01-01,False
25886,2021-05-01,Plus,19.99,2024-09-01,False
25887,2021-09-01,Plus,19.99,2023-03-01,False
25888,2021-12-01,Basic,9.99,2023-06-01,False
25889,2021-10-01,Basic,9.99,2023-07-01,False
25890,2021-07-01,Pro,39.99,2023-08-01,False
25891,2021-04-01,Plus,19.99,2022-04-01,False
25892,2021-10-01,Basic,9.99,2024-09-01,False
25893,2021-05-01,Pro,39.99,,True
25894,2021-02-01,Pro,39.99,,True
25895,2022-02-01,Basic,9.99,2022-03-01,False
25896,2021-10-01,Plus,19.99,2023-12-01,False
25897,2022-06-01,Basic,9.99,2023-02-01,False
25898,2022-02-01,Plus,19.99,,True
25899,2022-01-01,Plus,19.99,2023-03-01,False
25900,2023-02-01,Pro,39.99,2024-03-01,False
25901,2021-09-01,Basic,9.99,2022-01-01,False
25902,2021-04-01,Basic,9.99,,True
25903,2022-12-01,Basic,9.99,2023-03-01,False
25904,2022-10-01,Plus,19.99,2025-11-01,False
25905,2022-07-01,Plus,19.99,,True
25906,2021-02-01,Plus,19.99,2025-09-01,False
25907,2021-02-01,Basic,9.99,2021-04-01,False
25908,2021-07-01,Pro,39.99,2021-09-01,False
25909,2021-03-01,Basic,9.99,2021-04-01,False
25910,2021-05-01,Pro,39.99,,True
25911,2021-09-01,Plus,19.99,2022-01-01,False
25912,2021-08-01,Basic,9.99,,True
25913,2021-02-01,Basic,9.99,2021-10-01,False
25914,2021-03-01,Plus,19.99,,True
25915,2022-10-01,Plus,19.99,,True
25916,2021-08-01,Basic,9.99,2021-12-01,False
25917,2022-11-01,Plus,19.99,2023-07-01,False
25918,2022-03-01,Plus,19.99,2024-09-01,False
25919,2021-06-01,Plus,19.99,2023-02-01,False
25920,2021-03-01,Basic,9.99,2024-02-01,False
25921,2021-02-01,Plus,19.99,2022-01-01,False
25922,2021-04-01,Plus,19.99,,True
25923,2021-03-01,Basic,9.99,2021-06-01,False
25924,2021-12-01,Plus,19.99,2023-10-01,False
25925,2021-05-01,Basic,9.99,2023-05-01,False
25926,2021-02-01,Basic,9.99,2021-05-01,False
25927,2023-07-01,Plus,19.99,2026-03-01,False
25928,2023-08-01,Basic,9.99,2023-10-01,False
25929,2021-06-01,Basic,9.99,2022-03-01,False
25930,2022-11-01,Plus,19.99,2023-06-01,False
25931,2021-04-01,Plus,19.99,2021-11-01,False
25932,2021-05-01,Pro,39.99,2025-09-01,False
25933,2021-03-01,Basic,9.99,2022-02-01,False
25934,2021-09-01,Plus,19.99,,True
25935,2021-03-01,Basic,9.99,2023-04-01,False
25936,2022-03-01,Basic,9.99,2022-04-01,False
25937,2021-02-01,Basic,9.99,2024-05-01,False
25938,2021-11-01,Plus,19.99,2025-03-01,False
25939,2024-11-01,Basic,9.99,2025-11-01,False
25940,2021-02-01,Plus,19.99,2022-02-01,False
25941,2021-06-01,Basic,9.99,2022-03-01,False
25942,2022-04-01,Plus,19.99,,True
25943,2021-08-01,Basic,9.99,2026-01-01,False
25944,2021-04-01,Plus,19.99,,True
25945,2021-04-01,Plus,19.99,2024-03-01,False
25946,2021-10-01,Basic,9.99,,True
25947,2021-02-01,Basic,9.99,2021-02-01,False
25948,2022-01-01,Basic,9.99,2022-05-01,False
25949,2021-02-01,Plus,19.99,2023-05-01,False
25950,2021-09-01,Pro,39.99,2023-01-01,False
25951,2021-09-01,Basic,9.99,2021-12-01,False
25952,2022-08-01,Plus,19.99,2023-05-01,False
25953,2021-02-01,Basic,9.99,2021-02-01,False
25954,2021-03-01,Basic,9.99,2023-10-01,False
25955,2022-01-01,Basic,9.99,2022-07-01,False
25956,2022-01-01,Pro,39.99,,True
25957,2023-09-01,Basic,9.99,2025-07-01,False
25958,2021-09-01,Basic,9.99,2022-03-01,False
25959,2022-01-01,Basic,9.99,2023-01-01,False
25960,2021-09-01,Basic,9.99,2025-03-01,False
25961,2022-06-01,Basic,9.99,2023-07-01,False
25962,2021-02-01,Basic,9.99,2021-04-01,False
25963,2021-05-01,Plus,19.99,2021-11-01,False
25964,2021-06-01,Basic,9.99,2024-11-01,False
25965,2021-08-01,Pro,39.99,,True
25966,2023-05-01,Basic,9.99,2024-02-01,False
25967,2022-10-01,Plus,19.99,,True
25968,2022-06-01,Plus,19.99,2024-11-01,False
25969,2022-02-01,Plus,19.99,2022-07-01,False
25970,2021-06-01,Pro,39.99,2021-12-01,False
25971,2022-06-01,Basic,9.99,2023-02-01,False
25972,2021-07-01,Basic,9.99,2021-12-01,False
25973,2021-09-01,Basic,9.99,2021-10-01,False
25974,2021-05-01,Basic,9.99,2022-01-01,False
25975,2021-05-01,Plus,19.99,2021-12-01,False
25976,2021-04-01,Basic,9.99,2021-11-01,False
25977,2021-08-01,Basic,9.99,2024-09-01,False
25978,2022-07-01,Basic,9.99,,True
25979,2022-01-01,Plus,19.99,,True
25980,2021-07-01,Plus,19.99,2022-11-01,False
25981,2021-09-01,Pro,39.99,2022-02-01,False
25982,2022-02-01,Basic,9.99,2022-06-01,False
25983,2021-03-01,Basic,9.99,2021-10-01,False
25984,2022-11-01,Pro,39.99,,True
25985,2021-12-01,Plus,19.99,,True
25986,2021-03-01,Basic,9.99,2022-04-01,False
25987,2021-02-01,Pro,39.99,2022-12-01,False
25988,2021-06-01,Basic,9.99,2022-03-01,False
25989,2021-03-01,Plus,19.99,2025-08-01,False
25990,2023-05-01,Plus,19.99,2025-01-01,False
25991,2021-12-01,Basic,9.99,2022-08-01,False
25992,2021-03-01,Basic,9.99,2021-10-01,False
25993,2021-11-01,Pro,39.99,,True
25994,2021-04-01,Basic,9.99,2025-03-01,False
25995,2023-11-01,Basic,9.99,,True
25996,2021-05-01,Plus,19.99,2025-10-01,False
25997,2022-01-01,Pro,39.99,,True
25998,2021-08-01,Basic,9.99,2024-03-01,False
25999,2021-02-01,Pro,39.99,2022-12-01,False
26000,2021-02-01,Plus,19.99,,True
26001,2022-12-01,Basic,9.99,,True
26002,2022-07-01,Basic,9.99,2023-02-01,False
26003,2022-09-01,Basic,9.99,2023-12-01,False
26004,2022-08-01,Plus,19.99,,True
26005,2022-10-01,Plus,19.99,2023-12-01,False
26006,2022-08-01,Pro,39.99,2022-10-01,False
26007,2021-07-01,Basic,9.99,2026-02-01,False
26008,2021-09-01,Pro,39.99,2022-07-01,False
26009,2021-04-01,Plus,19.99,2021-09-01,False
26010,2022-07-01,Pro,39.99,2025-06-01,False
26011,2023-11-01,Basic,9.99,2024-04-01,False
26012,2021-04-01,Plus,19.99,2026-05-01,False
26013,2022-02-01,Plus,19.99,2022-02-01,False
26014,2021-12-01,Basic,9.99,,True
26015,2022-07-01,Plus,19.99,2024-07-01,False
26016,2023-11-01,Pro,39.99,,True
26017,2021-06-01,Basic,9.99,,True
26018,2021-02-01,Basic,9.99,2021-02-01,False
26019,2022-05-01,Pro,39.99,2023-01-01,False
26020,2021-10-01,Basic,9.99,2023-03-01,False
26021,2022-02-01,Basic,9.99,2022-04-01,False
26022,2021-08-01,Plus,19.99,2024-03-01,False
26023,2021-07-01,Basic,9.99,2023-08-01,False
26024,2021-12-01,Pro,39.99,,True
26025,2025-09-01,Plus,19.99,,True
26026,2021-05-01,Basic,9.99,2022-03-01,False
26027,2021-03-01,Plus,19.99,2022-08-01,False
26028,2021-11-01,Basic,9.99,2022-10-01,False
26029,2021-06-01,Basic,9.99,,True
26030,2021-10-01,Pro,39.99,2022-02-01,False
26031,2021-05-01,Plus,19.99,,True
26032,2021-03-01,Pro,39.99,,True
26033,2021-08-01,Basic,9.99,2021-12-01,False
26034,2021-06-01,Plus,19.99,2024-06-01,False
26035,2021-03-01,Plus,19.99,2026-03-01,False
26036,2021-06-01,Plus,19.99,2022-02-01,False
26037,2021-06-01,Pro,39.99,,True
26038,2022-08-01,Plus,19.99,,True
